cycle_count,cycle_phase,pressure,temperature,flow,specimen_temp,injected_anomaly,anomaly_type,isolation_forest_detected,isolation_forest_score,local_outlier_factor_detected,local_outlier_factor_score,one_class_svm_detected,one_class_svm_score,elliptic_envelope_detected,elliptic_envelope_score,zscore_detected,zscore_score
81,0.3,92.6,46.8,0.598,10.9,True,UNDERCOOLING,False,46.7,True,100.0,True,100.0,False,0.2,False,11.4
81,0.325,94.5,49.0,0.486,3.7,True,UNDERCOOLING,False,35.6,True,100.0,True,100.0,False,0.4,False,20.4
81,0.35,97.6,47.2,0.346,7.5,True,UNDERCOOLING,False,35.8,True,100.0,True,100.0,False,0.3,False,14.6
81,0.375,97.3,48.0,0.303,1.2,True,UNDERCOOLING,False,41.4,True,100.0,True,100.0,False,0.5,False,24.2
81,0.4,98.5,48.8,0.249,3.4,True,UNDERCOOLING,False,39.6,True,100.0,True,100.0,False,0.4,False,20.8
81,0.425,100.0,49.0,0.492,8.2,True,UNDERCOOLING,False,29.0,True,100.0,True,100.0,False,0.2,False,14.0
81,0.45,101.3,46.6,0.377,3.5,True,UNDERCOOLING,False,40.1,True,100.0,True,100.0,False,0.5,False,20.7
81,0.475,101.4,49.0,0.361,6.7,True,UNDERCOOLING,False,27.1,True,100.0,True,100.0,False,0.3,False,15.8
81,0.5,102.6,48.2,0.481,22.7,True,,False,3.7,False,9.0,False,21.0,False,0.0,False,14.9
81,0.525,103.1,48.4,0.49,19.9,False,,False,9.3,False,21.5,False,21.9,False,0.0,False,15.1
81,0.55,104.7,49.1,0.655,20.0,False,,False,27.5,False,22.4,False,24.6,False,0.0,False,15.6
81,0.575,104.4,48.5,0.358,20.3,False,,False,4.4,False,10.1,False,29.3,False,0.0,False,15.5
81,0.6,104.1,50.1,0.319,23.9,False,,False,12.8,False,11.3,False,38.8,False,0.0,False,18.4
81,0.625,104.9,51.8,0.271,21.3,False,,False,33.4,False,27.5,True,83.7,False,0.0,False,26.5
81,0.65,106.0,49.4,0.583,20.3,False,,False,24.8,False,8.2,False,48.1,False,0.0,False,16.1
81,0.675,105.4,50.7,0.403,18.6,False,,False,31.4,True,65.8,True,77.9,False,0.0,False,21.3
81,0.7,104.5,47.6,18.462,-26.3,False,,True,100.0,True,62.9,True,94.7,True,100.0,True,91.0
81,0.725,0.0,41.8,6.952,-12.7,False,,True,71.2,False,3.6,False,57.1,True,16.0,False,45.3
81,0.75,0.0,39.8,2.912,-3.7,False,,False,63.1,True,91.1,True,85.8,False,4.6,False,31.6
81,0.775,0.0,43.7,1.211,4.4,False,,False,42.7,False,38.5,False,41.3,False,2.6,False,21.3
81,0.8,0.0,41.0,0.515,5.9,False,,False,26.9,False,21.9,False,40.9,False,2.4,False,25.1
81,0.825,0.0,41.4,0.202,9.9,False,,False,27.5,False,29.4,False,18.1,False,2.3,False,23.2
81,0.85,0.2,43.6,0.276,15.9,False,,False,24.7,False,14.1,False,19.3,False,2.3,False,21.2
81,0.875,0.0,40.8,0.346,13.3,False,,False,24.4,False,15.8,False,21.6,False,2.4,False,26.0
81,0.9,0.0,41.1,0.361,17.6,False,,False,19.3,False,7.4,False,27.1,False,2.4,False,24.6
81,0.925,0.0,41.6,0.319,18.5,False,,False,19.0,False,11.6,False,34.9,False,2.4,False,23.7
81,0.95,0.0,40.7,0.523,19.0,False,,False,32.0,False,14.6,False,56.7,False,2.5,False,26.5
82,0.975,0.5,42.2,0.244,21.6,False,,False,42.8,False,48.1,True,76.9,False,2.6,False,26.4
82,0.0,0.2,41.6,0.33,21.4,False,,False,49.1,False,12.1,False,67.8,False,0.8,False,26.4
82,0.025,16.4,41.8,0.237,19.7,False,,False,52.6,False,27.7,False,42.0,False,0.5,False,25.0
82,0.05,30.8,44.2,0.266,20.0,False,,False,35.6,False,0.0,False,32.6,False,0.3,False,23.7
82,0.075,42.7,46.6,0.266,21.0,False,,False,33.9,False,16.1,False,61.2,False,0.2,False,22.3
82,0.1,54.1,44.2,0.421,21.1,False,,False,27.4,False,13.5,False,44.8,False,0.1,False,21.0
82,0.125,60.9,47.6,0.257,20.2,False,,False,27.1,False,28.4,False,57.0,False,0.1,False,19.6
82,0.15,70.0,45.6,0.413,22.9,False,,False,23.2,False,12.6,False,56.5,False,0.0,False,18.3
82,0.175,73.9,46.2,0.276,17.9,False,,False,36.8,False,51.1,False,52.7,False,0.0,False,16.9
82,0.2,79.9,47.7,0.377,22.7,False,,False,10.4,False,4.8,False,44.2,False,0.0,False,15.6
82,0.225,83.2,46.9,0.386,22.9,False,,False,13.8,False,8.8,False,44.6,False,0.0,False,14.2
82,0.25,87.9,47.8,0.505,2.3,True,UNDERCOOLING,False,39.8,True,100.0,True,100.0,False,0.5,False,22.5
82,0.275,90.5,48.2,0.332,8.0,True,UNDERCOOLING,False,29.8,True,100.0,True,100.0,False,0.2,False,13.8
82,0.3,92.7,48.7,0.361,5.2,True,UNDERCOOLING,False,31.7,True,100.0,True,100.0,False,0.3,False,18.1
82,0.325,95.5,50.7,0.502,9.4,True,UNDERCOOLING,False,44.5,True,100.0,True,100.0,False,0.2,False,21.3
82,0.35,96.5,49.2,0.395,3.5,True,UNDERCOOLING,False,34.3,True,100.0,True,100.0,False,0.4,False,20.7
82,0.375,99.1,48.0,0.33,3.3,True,UNDERCOOLING,False,37.9,True,100.0,True,100.0,False,0.4,False,21.0
82,0.4,99.7,49.9,0.373,7.2,True,UNDERCOOLING,False,29.5,True,100.0,True,100.0,False,0.3,False,17.5
82,0.425,100.8,47.9,0.302,3.9,True,UNDERCOOLING,False,39.6,True,100.0,True,100.0,False,0.4,False,20.1
82,0.45,100.3,49.0,0.428,4.3,True,UNDERCOOLING,False,30.3,True,100.0,True,100.0,False,0.4,False,19.5
82,0.475,101.3,48.7,0.561,3.9,True,UNDERCOOLING,False,39.6,True,100.0,True,100.0,False,0.4,False,20.1
82,0.5,103.1,48.0,0.338,2.0,True,UNDERCOOLING,False,39.2,True,100.0,True,100.0,False,0.5,False,23.0
82,0.525,104.0,49.1,0.404,24.0,True,,False,7.6,False,10.0,False,23.8,False,0.0,False,15.4
82,0.55,103.4,49.5,0.404,21.8,False,,False,0.0,False,3.5,False,18.7,False,0.0,False,15.6
82,0.575,104.0,49.2,0.59,22.3,False,,False,13.0,False,6.9,False,23.9,False,0.0,False,15.4
82,0.6,104.0,48.7,0.288,25.7,False,,False,27.3,True,55.8,False,49.0,False,0.0,False,15.4
82,0.625,105.4,50.1,0.428,23.0,False,,False,10.9,False,3.0,False,43.8,False,0.0,False,18.4
82,0.65,105.8,48.5,0.405,24.9,False,,False,24.5,False,21.8,False,61.7,False,0.0,False,16.0
82,0.675,105.8,50.5,0.468,21.0,False,,False,20.7,False,26.3,False,65.0,False,0.0,False,20.3
82,0.7,105.4,51.4,18.371,-22.8,False,,True,100.0,True,100.0,True,100.0,True,99.0,True,90.5
82,0.725,0.0,40.9,7.081,-14.7,False,,True,75.6,False,21.5,True,85.6,True,16.7,False,48.4
82,0.75,0.0,42.5,2.823,-2.2,False,,False,50.0,False,7.2,False,31.2,False,4.3,False,29.4
82,0.775,0.0,41.7,1.508,3.6,False,,False,38.3,False,15.1,False,22.3,False,2.8,False,21.7
82,0.8,0.0,40.1,0.817,6.5,False,,False,43.1,False,22.4,False,50.7,False,2.4,False,29.4
82,0.825,0.0,42.3,0.385,13.0,False,,False,13.7,False,9.3,False,0.0,False,2.2,False,21.3
82,0.85,0.1,42.1,0.396,15.5,False,,False,11.6,False,6.4,False,0.0,False,2.3,False,21.2
82,0.875,0.2,42.4,0.353,15.2,False,,False,15.6,False,4.2,False,7.8,False,2.3,False,21.2
82,0.9,0.6,42.2,0.314,17.0,False,,False,24.7,False,5.4,False,18.3,False,2.4,False,22.3
82,0.925,0.6,43.1,0.336,17.9,False,,False,28.4,False,6.3,False,39.0,False,2.4,False,23.7
82,0.95,0.3,43.8,0.65,18.9,False,,False,42.2,False,20.5,False,66.5,False,2.5,False,25.0
83,0.975,0.0,41.6,0.408,18.4,False,,False,23.4,False,5.6,False,53.2,False,2.6,False,26.4
83,0.0,0.0,42.4,0.368,17.6,False,,False,48.3,False,23.5,False,62.2,False,0.8,False,26.4
83,0.025,16.8,44.6,0.49,20.7,False,,False,36.8,False,21.9,False,53.8,False,0.5,False,25.0
83,0.05,31.3,44.0,0.309,22.0,False,,False,37.0,False,10.4,False,36.4,False,0.3,False,23.7
83,0.075,42.9,43.8,0.319,20.8,False,,False,33.4,False,4.9,False,34.6,False,0.2,False,22.3
83,0.1,53.3,47.3,0.46,21.2,False,,False,23.5,False,23.8,False,62.1,False,0.1,False,21.0
83,0.125,61.7,45.3,0.428,20.5,False,,False,22.6,False,7.9,False,44.0,False,0.1,False,19.6
83,0.15,68.0,46.9,0.471,20.6,False,,False,16.9,False,2.2,False,43.7,False,0.0,False,18.3
83,0.175,75.1,47.8,0.304,21.0,False,,False,12.1,False,4.3,False,46.2,False,0.0,False,16.9
83,0.2,79.8,46.2,0.333,22.5,False,,False,20.9,False,9.5,False,52.5,False,0.0,False,15.6
83,0.225,83.4,47.8,0.304,21.4,False,,False,8.4,False,4.4,False,36.7,False,0.0,False,14.2
83,0.25,88.8,49.1,0.514,22.7,False,,False,15.7,False,8.2,False,43.4,False,0.0,False,13.6
83,0.275,90.5,47.2,0.361,22.2,False,,False,8.3,False,6.3,False,38.8,False,0.0,False,11.5
83,0.3,93.2,47.1,0.432,19.3,False,,False,19.7,False,27.9,False,41.6,False,0.0,False,11.6
83,0.325,95.9,50.5,0.322,22.1,False,,False,17.4,False,16.2,False,47.2,False,0.0,False,20.3
83,0.35,95.8,49.6,0.631,23.6,False,,False,30.0,False,18.3,False,27.7,False,0.0,False,16.0
83,0.375,98.1,49.1,0.415,20.8,False,,False,3.3,False,7.9,False,16.8,False,0.0,False,13.6
83,0.4,98.7,48.0,0.262,24.6,False,,False,22.2,False,23.7,False,29.9,False,0.0,False,13.5
83,0.425,101.7,51.5,0.381,21.2,False,,False,21.5,False,31.9,False,60.2,False,0.0,False,25.1
83,0.45,101.2,48.9,0.347,20.8,False,,False,2.2,False,6.2,False,12.1,False,0.0,False,14.4
83,0.475,103.4,47.8,0.46,21.5,False,,False,7.7,False,16.0,False,27.5,False,0.0,False,15.2
83,0.5,102.6,50.3,0.299,24.0,False,,False,13.7,False,9.8,False,28.8,False,0.0,False,19.4
83,0.525,81.9,50.3,0.288,24.4,True,PRESSURE_DROP,False,32.9,True,100.0,False,16.4,False,0.1,False,19.4
83,0.55,64.5,49.8,0.482,21.9,True,PRESSURE_DROP,False,26.6,True,100.0,False,13.2,False,0.3,False,17.0
83,0.575,82.9,49.5,0.329,24.3,True,PRESSURE_DROP,False,26.5,True,100.0,False,8.0,False,0.1,False,15.6
83,0.6,66.5,50.3,0.254,19.1,True,PRESSURE_DROP,False,39.9,True,100.0,False,38.5,False,0.3,False,19.4
83,0.625,80.0,49.8,0.411,20.0,True,PRESSURE_DROP,False,23.6,True,100.0,False,16.6,False,0.1,False,17.0
83,0.65,66.2,47.5,0.45,21.1,True,PRESSURE_DROP,False,27.1,True,100.0,False,3.0,False,0.3,False,8.8
83,0.675,89.2,48.6,0.335,22.8,True,PRESSURE_DROP,False,19.3,True,100.0,False,28.8,False,0.1,False,11.3
83,0.7,82.9,49.9,18.431,-27.4,True,PRESSURE_DROP,True,100.0,True,100.0,True,100.0,True,100.0,True,90.8
83,0.725,0.0,43.4,7.035,-14.9,True,PRESSURE_DROP,True,76.2,False,38.8,True,82.4,True,16.5,False,48.7
83,0.75,0.0,41.7,3.001,-1.6,True,PRESSURE_DROP,False,50.1,False,31.4,False,26.7,False,4.6,False,28.4
83,0.775,0.0,42.6,1.312,2.1,True,PRESSURE_DROP,False,37.7,False,0.0,False,39.5,False,2.7,False,22.8
83,0.8,0.0,40.8,0.824,10.1,True,,False,35.7,False,30.2,False,8.2,False,2.3,False,26.0
83,0.825,0.0,42.9,0.572,10.6,False,,False,21.6,False,10.2,False,6.2,False,2.3,False,21.3
83,0.85,0.0,41.2,0.392,15.7,False,,False,14.1,False,16.5,False,6.1,False,2.3,False,24.1
83,0.875,0.6,41.5,0.357,15.3,False,,False,23.7,False,11.1,False,9.0,False,2.3,False,22.7
83,0.9,0.0,42.1,0.4,15.6,False,,False,15.1,False,6.0,False,14.7,False,2.4,False,22.3
83,0.925,0.1,42.4,0.319,22.1,False,,False,29.8,True,61.8,False,62.9,False,2.4,False,23.7
83,0.95,0.0,42.8,0.393,15.1,False,,False,24.2,False,30.1,False,39.0,False,2.5,False,25.0
84,0.975,0.0,42.0,0.599,18.5,False,,False,33.0,False,7.7,False,51.3,False,2.6,False,26.4
84,0.0,0.0,40.6,0.306,18.0,False,,False,55.4,False,21.7,True,84.0,False,0.8,False,27.0
84,0.025,16.9,43.4,0.339,18.2,False,,False,43.2,False,25.5,False,37.8,False,0.5,False,25.0
84,0.05,30.3,46.1,0.507,20.3,False,,False,39.9,False,46.5,False,66.0,False,0.3,False,23.7
84,0.075,42.3,45.3,0.318,21.8,False,,False,30.8,False,8.4,False,42.2,False,0.2,False,22.3
84,0.1,53.3,45.5,0.318,20.6,False,,False,25.0,False,0.8,False,40.8,False,0.1,False,21.0
84,0.125,60.4,47.2,0.496,19.5,False,,False,25.4,False,21.1,False,51.6,False,0.1,False,19.6
84,0.15,69.4,46.8,0.482,17.6,False,,False,31.7,False,27.3,False,55.0,False,0.0,False,18.3
84,0.175,74.2,48.2,0.319,21.3,False,,False,14.3,False,7.4,False,48.8,False,0.0,False,16.9
84,0.2,79.1,47.2,0.463,23.5,False,,False,15.7,False,11.4,False,47.1,False,0.0,False,15.6
84,0.225,84.5,48.4,0.173,18.8,False,,False,34.0,False,29.3,False,46.8,False,0.0,False,14.2
84,0.25,87.3,48.6,0.278,23.2,False,,False,14.2,False,14.3,False,39.1,False,0.0,False,12.9
84,0.275,90.7,47.6,0.336,25.3,False,,False,25.2,False,48.4,False,52.2,False,0.0,False,12.5
84,0.3,92.8,48.8,0.332,22.3,False,,False,5.3,False,5.0,False,27.4,False,0.0,False,12.2
84,0.325,95.1,49.4,0.405,21.5,False,,False,3.4,False,6.9,False,26.3,False,0.0,False,15.1
84,0.35,97.2,50.8,0.358,22.7,False,,False,16.9,False,26.4,False,49.8,False,0.0,False,21.8
84,0.375,97.7,49.0,0.487,19.6,False,,False,11.6,False,18.0,False,19.0,False,0.0,False,13.2
84,0.4,99.5,47.8,0.41,22.7,False,,False,6.0,False,10.7,False,24.8,False,0.0,False,13.8
84,0.425,101.1,49.9,0.339,23.1,False,,False,4.2,False,6.0,False,21.9,False,0.0,False,17.5
84,0.45,101.6,49.9,0.388,25.0,False,,False,18.3,False,17.4,False,30.0,False,0.0,False,17.5
84,0.475,101.7,49.7,0.53,23.1,False,,False,7.9,False,9.1,False,16.3,False,0.0,False,16.5
84,0.5,103.5,48.6,0.315,21.0,False,,False,2.2,False,2.8,False,17.7,False,0.0,False,15.2
84,0.525,104.2,49.2,0.424,20.2,False,,False,4.2,False,14.9,False,19.7,False,0.0,False,15.4
84,0.55,103.8,50.4,0.345,21.4,False,,False,7.4,False,7.0,False,29.6,False,0.0,False,19.9
84,0.575,74.9,49.5,0.602,22.5,True,PRESSURE_DROP,False,35.7,True,100.0,False,1.3,False,0.2,False,15.6
84,0.6,68.2,49.9,0.389,22.9,True,PRESSURE_DROP,False,28.2,True,100.0,False,23.2,False,0.3,False,17.5
84,0.625,70.0,49.0,0.378,20.4,True,PRESSURE_DROP,False,23.2,True,100.0,False,6.5,False,0.2,False,13.2
84,0.65,79.9,47.5,0.341,22.2,True,PRESSURE_DROP,False,23.2,True,100.0,False,14.1,False,0.1,False,8.8
84,0.675,75.2,49.1,0.502,21.9,True,PRESSURE_DROP,False,28.0,True,100.0,False,23.1,False,0.2,False,13.6
84,0.7,72.1,49.5,18.334,-23.9,True,PRESSURE_DROP,True,100.0,True,100.0,True,100.0,True,98.8,True,90.3
84,0.725,0.0,40.5,7.215,-11.3,True,PRESSURE_DROP,True,78.0,False,48.5,True,87.9,True,17.0,False,43.2
84,0.75,0.0,41.5,2.87,-2.8,True,,False,50.8,False,3.5,False,36.2,False,4.4,False,30.3
84,0.775,0.0,42.3,1.335,2.4,False,,False,37.0,False,0.0,False,34.6,False,2.7,False,22.3
84,0.8,0.0,42.1,0.699,7.5,False,,False,24.8,False,1.2,False,12.5,False,2.3,False,21.3
84,0.825,0.5,42.9,0.441,8.4,False,,False,25.9,False,22.9,False,22.6,False,2.3,False,21.1
84,0.85,0.0,43.2,0.493,14.3,False,,False,20.2,False,8.6,False,7.8,False,2.3,False,21.3
84,0.875,0.1,40.5,0.284,14.7,False,,False,27.3,False,13.6,False,27.9,False,2.3,False,27.5
84,0.9,0.3,42.1,0.43,15.2,False,,False,19.7,False,7.5,False,13.6,False,2.4,False,22.3
84,0.925,0.0,43.1,0.182,17.5,False,,False,31.5,False,10.0,False,40.6,False,2.5,False,23.7
84,0.95,0.0,43.3,0.363,16.2,False,,False,25.8,False,21.3,False,48.6,False,2.5,False,25.0
85,0.975,0.4,41.6,0.452,18.5,False,,False,27.8,False,5.7,False,52.9,False,2.5,False,26.4
85,0.0,0.0,42.6,0.411,20.4,False,,False,43.5,False,0.0,False,60.5,False,0.8,False,26.4
85,0.025,17.5,42.9,0.267,19.6,False,,False,41.4,False,8.1,False,34.3,False,0.5,False,25.0
85,0.05,30.2,44.4,0.334,20.1,False,,False,33.9,False,0.0,False,34.1,False,0.3,False,23.7
85,0.075,42.9,46.1,0.529,22.3,False,,False,37.2,False,10.6,False,55.1,False,0.2,False,22.3
85,0.1,53.1,46.1,0.368,19.4,False,,False,26.1,False,17.0,False,45.4,False,0.1,False,21.0
85,0.125,61.7,46.2,0.49,20.8,False,,False,21.3,False,2.9,False,43.8,False,0.1,False,19.6
85,0.15,69.0,47.3,0.357,22.4,False,,False,17.8,False,6.2,False,50.0,False,0.0,False,18.3
85,0.175,74.7,47.5,0.511,22.0,False,,False,15.7,False,5.9,False,45.2,False,0.0,False,16.9
85,0.2,79.5,47.6,0.25,22.7,False,,False,18.1,False,6.1,False,43.9,False,0.0,False,15.6
85,0.225,85.9,48.9,0.378,19.7,False,,False,15.3,False,24.9,False,48.6,False,0.0,False,14.2
85,0.25,88.3,47.3,0.374,21.7,False,,False,7.0,False,2.8,False,39.9,False,0.0,False,12.9
85,0.275,90.8,47.8,0.48,20.9,False,,False,8.3,False,9.3,False,32.4,False,0.0,False,11.5
85,0.3,91.7,48.4,12.395,21.5,True,FLOW_SPIKE,False,57.8,True,100.0,True,100.0,True,42.9,True,59.2
85,0.325,94.2,49.6,19.895,19.4,True,FLOW_SPIKE,False,69.0,True,100.0,True,100.0,True,100.0,True,98.5
85,0.35,97.0,49.8,16.919,18.0,True,FLOW_SPIKE,True,76.5,True,100.0,True,100.0,True,81.4,True,82.9
85,0.375,98.0,49.3,16.888,23.8,True,FLOW_SPIKE,False,65.8,True,100.0,True,100.0,True,81.0,True,82.7
85,0.4,99.1,48.6,8.705,21.2,True,FLOW_SPIKE,False,50.7,True,100.0,True,100.0,True,20.6,False,39.8
85,0.425,99.7,48.1,21.65,22.7,True,FLOW_SPIKE,False,65.4,True,100.0,True,100.0,True,100.0,True,100.0
85,0.45,101.1,48.2,18.038,23.4,True,FLOW_SPIKE,False,67.2,True,100.0,True,100.0,True,92.7,True,88.8
85,0.475,101.6,49.9,19.832,20.0,True,FLOW_SPIKE,False,67.0,True,100.0,True,100.0,True,100.0,True,98.2
85,0.5,102.9,48.8,9.787,22.3,True,FLOW_SPIKE,False,49.2,True,100.0,True,100.0,True,26.3,False,45.5
85,0.525,102.6,47.5,0.483,21.4,True,,False,10.6,False,23.6,False,32.6,False,0.0,False,14.9
85,0.55,104.2,49.8,0.446,21.0,False,,False,3.2,False,5.0,False,22.8,False,0.0,False,17.0
85,0.575,104.5,48.2,0.476,23.0,False,,False,7.2,False,6.5,False,34.4,False,0.0,False,15.6
85,0.6,105.0,48.7,0.486,21.1,False,,False,6.7,False,5.4,False,32.6,False,0.0,False,15.7
85,0.625,104.5,49.6,0.349,22.2,False,,False,4.6,False,1.8,False,36.3,False,0.0,False,16.0
85,0.65,104.9,49.0,0.502,23.0,False,,False,12.5,False,7.3,False,46.1,False,0.0,False,15.7
85,0.675,106.0,50.1,0.262,26.1,False,,False,46.5,True,79.8,True,78.8,False,0.0,False,18.4
85,0.7,105.6,49.7,18.408,-26.0,False,,True,96.0,False,10.6,False,68.8,True,99.7,True,90.7
85,0.725,0.1,42.5,6.886,-13.2,False,,True,72.0,False,4.2,False,56.6,True,15.8,False,46.1
85,0.75,0.1,43.1,2.943,-3.8,False,,False,55.5,False,5.3,False,43.6,False,4.6,False,31.8
85,0.775,0.6,43.2,1.269,0.4,False,,False,48.9,False,32.8,False,63.4,False,2.7,False,25.4
85,0.8,0.0,43.0,0.607,8.5,False,,False,25.2,False,19.0,False,14.1,False,2.3,False,21.3
85,0.825,0.9,41.9,0.355,11.9,False,,False,26.8,False,8.4,False,0.0,False,2.2,False,21.0
85,0.85,0.5,40.8,0.511,14.2,False,,False,27.8,False,9.8,False,10.7,False,2.3,False,26.0
85,0.875,0.0,40.1,0.586,18.0,False,,False,39.5,False,41.8,False,42.9,False,2.3,False,29.4
85,0.9,1.2,42.3,0.556,18.2,False,,False,31.9,False,13.1,False,20.0,False,2.3,False,22.3
85,0.925,0.1,42.4,0.476,16.6,False,,False,18.3,False,2.7,False,25.6,False,2.4,False,23.7
85,0.95,0.1,43.0,0.451,20.9,False,,False,31.0,False,24.3,False,65.9,False,2.5,False,25.0
86,0.975,0.7,41.8,0.385,21.8,False,,False,40.8,True,59.5,True,77.2,False,2.5,False,26.4
86,0.0,0.0,42.1,0.644,22.7,False,,False,65.0,False,29.2,False,71.2,False,0.8,False,26.4
86,0.025,16.7,43.8,0.424,18.5,False,,False,40.7,False,9.5,False,40.8,False,0.5,False,25.0
86,0.05,31.0,43.2,0.369,19.3,False,,False,35.8,False,20.4,False,29.2,False,0.3,False,23.7
86,0.075,43.4,45.4,0.367,21.8,False,,False,27.8,False,14.3,False,43.8,False,0.2,False,22.3
86,0.1,53.3,43.9,0.36,21.2,False,,False,29.4,False,14.4,False,46.0,False,0.1,False,21.0
86,0.125,61.2,46.2,0.53,22.0,False,,False,28.5,False,1.9,False,45.5,False,0.1,False,19.6
86,0.15,68.4,47.5,0.477,22.4,False,,False,18.9,False,9.9,False,50.7,False,0.0,False,18.3
86,0.175,74.2,46.1,0.426,22.4,False,,False,18.2,False,9.4,False,49.4,False,0.0,False,16.9
86,0.2,79.0,48.3,0.282,5.8,True,UNDERCOOLING,False,40.0,True,100.0,True,100.0,False,0.3,False,17.2
86,0.225,84.0,47.6,0.344,9.3,True,UNDERCOOLING,False,32.1,True,100.0,True,100.0,False,0.2,False,14.2
86,0.25,87.8,49.0,0.356,8.8,True,UNDERCOOLING,False,33.0,True,100.0,True,100.0,False,0.2,False,13.2
86,0.275,91.4,48.6,0.404,4.8,True,UNDERCOOLING,False,32.6,True,100.0,True,100.0,False,0.4,False,18.7
86,0.3,92.3,49.1,0.377,7.6,True,UNDERCOOLING,False,30.2,True,100.0,True,100.0,False,0.3,False,14.4
86,0.325,93.7,50.6,0.444,7.7,True,UNDERCOOLING,False,43.1,True,100.0,True,100.0,False,0.3,False,20.8
86,0.35,96.5,47.7,0.391,4.3,True,UNDERCOOLING,False,35.3,True,100.0,True,100.0,False,0.4,False,19.5
86,0.375,98.4,50.2,0.243,10.2,True,UNDERCOOLING,False,40.5,True,100.0,True,100.0,False,0.2,False,18.9
86,0.4,100.5,47.8,0.481,4.9,True,UNDERCOOLING,False,34.7,True,100.0,True,100.0,False,0.4,False,18.5
86,0.425,100.6,48.8,0.358,23.0,True,,False,3.4,False,7.6,False,15.6,False,0.0,False,14.2
86,0.45,101.6,49.6,0.033,23.1,False,,False,20.7,False,23.0,False,18.8,False,0.0,False,16.0
86,0.475,103.1,49.1,0.405,23.9,False,,False,6.8,False,8.8,False,20.5,False,0.0,False,15.1
86,0.5,103.3,49.4,0.325,22.7,False,,False,0.7,False,8.4,False,16.3,False,0.0,False,15.1
86,0.525,103.2,50.4,0.463,22.0,False,,False,5.4,False,5.4,False,26.5,False,0.0,False,19.9
86,0.55,103.4,50.8,0.438,21.1,False,,False,12.5,False,19.0,False,37.6,False,0.0,False,21.8
86,0.575,105.3,50.1,0.509,20.6,False,,False,13.0,False,13.5,False,32.7,False,0.0,False,18.4
86,0.6,105.6,49.2,0.689,21.6,False,,False,24.0,False,14.9,False,32.6,False,0.0,False,15.9
86,0.625,104.8,50.3,0.282,25.1,False,,False,29.5,False,20.3,False,55.8,False,0.0,False,19.4
86,0.65,105.9,48.3,0.269,21.7,False,,False,18.9,False,8.9,False,52.6,False,0.0,False,16.0
86,0.675,105.6,50.1,0.278,21.9,False,,False,20.0,False,9.5,False,58.4,False,0.0,False,18.4
86,0.7,105.3,48.8,18.379,-24.6,False,,True,94.2,False,1.9,False,69.8,True,99.3,True,90.5
86,0.725,0.0,42.5,7.086,-15.0,False,,True,71.4,False,3.4,False,71.8,True,16.7,False,48.8
86,0.75,0.0,42.9,2.822,-3.5,False,,False,52.1,False,3.5,False,41.8,False,4.4,False,31.3
86,0.775,0.4,42.6,1.363,2.3,False,,False,41.2,False,0.0,False,36.1,False,2.7,False,22.5
86,0.8,0.8,42.3,1.007,9.5,False,,False,41.3,False,32.8,False,0.0,False,2.3,False,21.0
86,0.825,0.0,42.0,0.356,12.4,False,,False,14.8,False,8.6,False,0.0,False,2.3,False,21.3
86,0.85,0.0,41.7,0.426,12.3,False,,False,13.6,False,8.5,False,3.9,False,2.3,False,21.7
86,0.875,0.3,42.9,0.359,15.3,False,,False,19.8,False,4.9,False,12.4,False,2.3,False,21.2
86,0.9,0.0,42.7,0.302,17.9,False,,False,21.1,False,13.1,False,25.6,False,2.4,False,22.3
86,0.925,0.0,40.7,0.471,18.1,False,,False,24.2,False,10.9,False,43.4,False,2.4,False,26.5
86,0.95,0.0,43.4,0.496,17.7,False,,False,29.3,False,4.7,False,53.0,False,2.5,False,25.0
87,0.975,0.3,41.1,0.272,18.3,False,,False,33.8,False,9.0,False,58.7,False,2.6,False,26.4
87,0.0,0.4,43.0,0.327,20.4,False,,False,46.7,False,3.9,False,62.4,False,0.8,False,26.4
87,0.025,28.8,42.0,0.523,17.4,True,OVERPRESSURE,False,58.7,False,51.9,False,51.6,False,0.3,False,25.0
87,0.05,37.6,43.6,0.358,20.6,True,OVERPRESSURE,False,33.3,False,7.6,False,36.8,False,0.2,False,23.7
87,0.075,52.5,43.6,0.471,21.5,True,OVERPRESSURE,False,35.9,False,13.4,False,57.4,False,0.1,False,22.3
87,0.1,63.8,44.5,0.462,22.0,True,OVERPRESSURE,False,29.1,False,18.6,False,68.4,False,0.0,False,21.0
87,0.125,73.9,47.7,0.51,20.0,True,OVERPRESSURE,False,23.1,False,26.7,False,69.7,False,0.0,False,19.6
87,0.15,68.3,49.4,0.471,23.7,True,,False,33.4,True,86.0,True,88.7,False,0.1,False,18.3
87,0.175,73.9,48.1,0.273,20.0,False,,False,19.6,False,8.1,False,48.5,False,0.0,False,16.9
87,0.2,79.0,46.7,0.343,20.0,False,,False,17.3,False,9.9,False,43.0,False,0.0,False,15.6
87,0.225,84.1,49.0,0.26,21.1,False,,False,14.3,False,9.2,False,45.2,False,0.0,False,14.2
87,0.25,87.6,46.3,0.332,20.9,False,,False,16.3,False,15.8,False,51.6,False,0.0,False,12.9
87,0.275,90.6,49.3,0.499,22.3,False,,False,11.5,False,3.3,False,36.8,False,0.0,False,14.6
87,0.3,93.9,47.9,0.388,19.8,False,,False,10.0,False,10.5,False,32.8,False,0.0,False,11.8
